timestamp,pump1_flow_m3h,pump2_flow_m3h,pump3_flow_m3h
2024-03-04 19:52:00,32.59,32.62,34.68
2024-03-04 19:52:30,31.81,31.93,36.73
2024-03-04 19:53:00,33.27,30.95,34.61
2024-03-04 19:53:30,32.97,30.8,30.92
2024-03-04 19:54:00,32.93,33.39,36.04
2024-03-04 19:54:30,30.5,32.51,35.93
2024-03-04 19:55:00,33.39,32.15,31.03
2024-03-04 19:55:30,32.46,32.23,32.84
2024-03-04 19:56:00,32.91,31.6,35.62
2024-03-04 19:56:30,31.91,30.7,34.49
2024-03-04 19:57:00,31.79,32.31,35.43
2024-03-04 19:57:30,35.95,35.21,32.77
2024-03-04 19:58:00,31.93,33.84,33.74
2024-03-04 19:58:30,33.96,31.75,33.83
2024-03-04 19:59:00,34.16,33.76,33.81
2024-03-04 19:59:30,32.89,,33.34
2024-03-04 20:00:00,32.25,33.46,30.43
2024-03-04 20:00:30,33.46,31.73,34.14
2024-03-04 20:01:00,32.5,34.74,34.45
2024-03-04 20:01:30,33.72,32.23,32.72
2024-03-04 20:02:00,,33.05,34.26
2024-03-04 20:02:30,33.17,32.44,31.56
2024-03-04 20:03:00,33.25,33.26,31.62
2024-03-04 20:03:30,32.62,31.44,33.55
2024-03-04 20:04:00,34.7,32.51,32.99
2024-03-04 20:04:30,32.81,32.44,34.02
2024-03-04 20:05:00,32.77,32.67,31.32
2024-03-04 20:05:30,32.87,33.65,35.04
2024-03-04 20:06:00,33.39,32.29,31.93
2024-03-04 20:06:30,34.27,31.66,36.04
2024-03-04 20:07:00,,31.44,36.22
2024-03-04 20:07:30,33.18,31.93,31.16
2024-03-04 20:08:00,34.21,,33.41
2024-03-04 20:08:30,30.29,31.26,34.72
2024-03-04 20:09:00,33.23,31.78,32.46
2024-03-04 20:09:30,34.08,33.92,31.16
2024-03-04 20:10:00,32.63,31.84,36.55
2024-03-04 20:10:30,33.22,31.62,33.46
2024-03-04 20:11:00,32.62,32.38,33.14
2024-03-04 20:11:30,31.73,32.87,34.29
2024-03-04 20:12:00,34.57,31.98,35.01
2024-03-04 20:12:30,32.68,33.34,32.01
2024-03-04 20:13:00,35.37,32.46,34.68
2024-03-04 20:13:30,34.21,31.87,32.0
2024-03-04 20:14:00,31.74,33.56,32.56
2024-03-04 20:14:30,35.33,32.0,34.39
2024-03-04 20:15:00,32.27,31.42,33.51
2024-03-04 20:15:30,32.73,32.19,32.99
2024-03-04 20:16:00,32.81,34.0,34.79
2024-03-04 20:16:30,33.66,31.32,33.64
2024-03-04 20:17:00,33.17,32.19,33.04
2024-03-04 20:17:30,35.0,32.26,30.29
2024-03-04 20:18:00,32.61,32.74,35.04
2024-03-04 20:18:30,31.98,31.93,33.86
2024-03-04 20:19:00,33.31,32.18,32.89
2024-03-04 20:19:30,33.26,31.71,34.11
2024-03-04 20:20:00,35.53,32.69,33.02
2024-03-04 20:20:30,33.33,34.86,33.83
2024-03-04 20:21:00,34.46,33.44,33.58
2024-03-04 20:21:30,34.45,32.24,37.12
2024-03-04 20:22:00,33.67,33.31,34.37
2024-03-04 20:22:30,32.75,33.42,33.84
2024-03-04 20:23:00,34.24,32.72,34.51
2024-03-04 20:23:30,32.38,32.77,
2024-03-04 20:24:00,32.76,32.94,33.03
2024-03-04 20:24:30,34.43,33.23,33.42
2024-03-04 20:25:00,33.07,32.07,35.24
2024-03-04 20:25:30,33.26,32.81,31.53
2024-03-04 20:26:00,34.6,32.13,34.39
2024-03-04 20:26:30,33.71,32.94,33.08
2024-03-04 20:27:00,32.88,33.41,33.13
2024-03-04 20:27:30,30.42,,31.77
2024-03-04 20:28:00,33.27,32.21,30.32
2024-03-04 20:28:30,34.55,31.23,36.65
2024-03-04 20:29:00,32.92,32.0,34.13
2024-03-04 20:29:30,34.5,33.88,35.06
2024-03-04 20:30:00,32.78,29.67,33.82
2024-03-04 20:30:30,31.43,31.06,32.01
2024-03-04 20:31:00,34.29,31.49,34.76
2024-03-04 20:31:30,32.85,32.62,33.06
2024-03-04 20:32:00,34.38,32.91,33.56
2024-03-04 20:32:30,31.78,32.69,36.23
2024-03-04 20:33:00,33.45,33.06,33.05
2024-03-04 20:33:30,31.7,32.33,33.74
2024-03-04 20:34:00,34.38,33.08,35.22
2024-03-04 20:34:30,35.8,32.22,34.42
2024-03-04 20:35:00,36.11,32.98,32.63
2024-03-04 20:35:30,31.55,30.92,34.1
2024-03-04 20:36:00,33.36,32.89,33.06
2024-03-04 20:36:30,34.43,32.95,32.62
2024-03-04 20:37:00,31.82,32.69,34.06
2024-03-04 20:37:30,31.28,33.25,31.47
2024-03-04 20:38:00,32.86,31.36,34.65
2024-03-04 20:38:30,32.19,34.08,34.22
2024-03-04 20:39:00,34.12,31.59,32.81
2024-03-04 20:39:30,32.48,32.65,
2024-03-04 20:40:00,33.55,30.01,35.01
2024-03-04 20:40:30,33.37,30.81,32.8
2024-03-04 20:41:00,32.61,32.24,33.6
2024-03-04 20:41:30,34.14,32.25,36.14
2024-03-04 20:42:00,34.07,31.34,31.84
2024-03-04 20:42:30,,30.8,33.85
2024-03-04 20:43:00,32.75,,34.96
2024-03-04 20:43:30,33.54,30.71,33.84
2024-03-04 20:44:00,33.46,32.42,33.4
2024-03-04 20:44:30,32.22,31.43,33.9
2024-03-04 20:45:00,31.94,32.69,36.18
2024-03-04 20:45:30,34.01,31.84,37.63
2024-03-04 20:46:00,33.22,31.44,33.24
2024-03-04 20:46:30,33.25,31.62,33.38
2024-03-04 20:47:00,32.48,32.01,36.09
2024-03-04 20:47:30,34.55,33.1,34.55
2024-03-04 20:48:00,30.97,33.04,34.77
2024-03-04 20:48:30,34.21,31.99,32.91
2024-03-04 20:49:00,33.25,31.6,32.97
2024-03-04 20:49:30,34.0,32.29,34.34
2024-03-04 20:50:00,34.17,31.22,35.89
2024-03-04 20:50:30,32.96,33.4,31.14
2024-03-04 20:51:00,33.81,34.55,33.81
2024-03-04 20:51:30,34.5,32.9,33.19
2024-03-04 20:52:00,35.55,32.37,33.44
2024-03-04 20:52:30,32.79,32.44,31.08
2024-03-04 20:53:00,33.73,,32.72
2024-03-04 20:53:30,30.79,33.83,36.77
2024-03-04 20:54:00,32.76,32.42,36.36
2024-03-04 20:54:30,36.13,31.98,34.15
2024-03-04 20:55:00,33.36,32.83,34.84
2024-03-04 20:55:30,33.31,32.32,
2024-03-04 20:56:00,34.95,33.25,34.62
2024-03-04 20:56:30,32.3,32.54,36.53
2024-03-04 20:57:00,34.14,31.25,33.67
2024-03-04 20:57:30,33.81,33.68,38.27
2024-03-04 20:58:00,35.89,33.22,34.13
2024-03-04 20:58:30,34.46,31.42,33.7
2024-03-04 20:59:00,33.84,32.55,32.22
2024-03-04 20:59:30,32.81,33.44,33.95
2024-03-04 21:00:00,32.23,33.95,34.6
2024-03-04 21:00:30,33.45,33.13,33.96
2024-03-04 21:01:00,33.4,31.34,30.75
2024-03-04 21:01:30,32.93,32.44,
2024-03-04 21:02:00,33.02,33.36,34.15
2024-03-04 21:02:30,33.84,31.72,32.77
2024-03-04 21:03:00,32.44,31.32,33.01
2024-03-04 21:03:30,31.71,31.46,33.66
2024-03-04 21:04:00,35.93,33.73,33.91
2024-03-04 21:04:30,34.62,33.97,35.13
2024-03-04 21:05:00,33.77,33.78,35.7
2024-03-04 21:05:30,32.85,31.31,33.92
2024-03-04 21:06:00,32.87,32.76,34.28
2024-03-04 21:06:30,34.33,33.17,32.85
2024-03-04 21:07:00,34.36,31.72,32.58
2024-03-04 21:07:30,33.45,32.69,34.32
2024-03-04 21:08:00,31.39,31.68,32.3
2024-03-04 21:08:30,35.74,33.81,35.44
2024-03-04 21:09:00,32.44,32.62,33.28
2024-03-04 21:09:30,33.77,31.3,32.49
2024-03-04 21:10:00,32.97,31.24,34.9
2024-03-04 21:10:30,32.23,32.47,32.39
2024-03-04 21:11:00,35.25,32.4,33.38
2024-03-04 21:11:30,34.08,33.53,36.11
2024-03-04 21:12:00,34.55,33.99,33.13
2024-03-04 21:12:30,33.47,32.56,33.78
2024-03-04 21:13:00,33.98,32.26,36.25
2024-03-04 21:13:30,33.16,33.5,35.01
2024-03-04 21:14:00,36.6,32.7,34.5
2024-03-04 21:14:30,32.95,32.96,33.14
2024-03-04 21:15:00,31.91,33.45,34.66
2024-03-04 21:15:30,32.91,33.11,36.75
2024-03-04 21:16:00,32.79,33.41,33.49
2024-03-04 21:16:30,33.4,32.78,35.69
2024-03-04 21:17:00,33.09,32.14,32.63
2024-03-04 21:17:30,33.31,32.49,33.12
2024-03-04 21:18:00,36.04,33.27,32.93
2024-03-04 21:18:30,34.35,32.38,35.99
2024-03-04 21:19:00,36.03,33.22,36.76
2024-03-04 21:19:30,32.24,32.92,34.93
2024-03-04 21:20:00,30.87,33.6,35.3
2024-03-04 21:20:30,34.1,32.67,35.32
2024-03-04 21:21:00,32.26,32.84,35.73
2024-03-04 21:21:30,34.75,33.43,33.73
2024-03-04 21:22:00,35.2,33.28,34.66
2024-03-04 21:22:30,34.1,36.14,33.44
2024-03-04 21:23:00,32.98,31.77,36.29
2024-03-04 21:23:30,32.93,34.42,36.88
2024-03-04 21:24:00,32.08,32.01,35.89
2024-03-04 21:24:30,32.33,35.16,37.18
2024-03-04 21:25:00,34.94,32.88,33.95
2024-03-04 21:25:30,34.37,32.06,34.83
2024-03-04 21:26:00,34.92,34.15,35.9
2024-03-04 21:26:30,34.61,32.51,37.31
2024-03-04 21:27:00,34.94,32.52,35.96
2024-03-04 21:27:30,33.67,32.95,36.53
2024-03-04 21:28:00,32.55,33.74,35.92
2024-03-04 21:28:30,33.11,32.61,35.33
2024-03-04 21:29:00,33.2,31.85,35.7
2024-03-04 21:29:30,34.99,33.11,35.9
2024-03-04 21:30:00,37.44,33.17,32.76
2024-03-04 21:30:30,34.14,32.47,35.54
2024-03-04 21:31:00,35.54,34.43,34.58
2024-03-04 21:31:30,35.83,32.43,32.55
2024-03-04 21:32:00,32.31,33.66,36.06
2024-03-04 21:32:30,33.25,32.15,32.54
2024-03-04 21:33:00,35.22,35.15,33.15
2024-03-04 21:33:30,32.91,32.34,33.57
2024-03-04 21:34:00,35.07,33.87,34.83
2024-03-04 21:34:30,36.1,31.4,36.0
2024-03-04 21:35:00,31.59,32.26,34.6
2024-03-04 21:35:30,34.42,32.26,34.57
2024-03-04 21:36:00,33.33,32.57,36.13
2024-03-04 21:36:30,33.0,34.8,34.47
2024-03-04 21:37:00,32.12,31.75,33.59
2024-03-04 21:37:30,35.05,32.13,33.83
2024-03-04 21:38:00,35.47,33.48,33.25
2024-03-04 21:38:30,36.26,31.96,34.24
2024-03-04 21:39:00,33.0,31.35,35.79
2024-03-04 21:39:30,34.26,34.63,35.05
2024-03-04 21:40:00,35.39,34.69,34.18
2024-03-04 21:40:30,34.76,34.44,36.15
2024-03-04 21:41:00,36.39,33.41,34.37
2024-03-04 21:41:30,34.61,33.9,35.05
2024-03-04 21:42:00,35.22,33.45,33.55
2024-03-04 21:42:30,34.3,33.56,35.7
2024-03-04 21:43:00,30.27,33.42,36.83
2024-03-04 21:43:30,34.02,31.69,34.71
2024-03-04 21:44:00,33.15,34.37,38.46
2024-03-04 21:44:30,33.64,34.64,34.62
2024-03-04 21:45:00,34.74,32.14,35.38
2024-03-04 21:45:30,,32.67,35.32
2024-03-04 21:46:00,35.71,32.98,36.74
2024-03-04 21:46:30,32.28,34.52,37.27
2024-03-04 21:47:00,32.54,32.16,34.58
2024-03-04 21:47:30,35.37,33.12,33.31
2024-03-04 21:48:00,33.18,33.03,33.36
2024-03-04 21:48:30,33.3,32.49,34.11
2024-03-04 21:49:00,35.28,33.5,36.47
2024-03-04 21:49:30,34.29,32.32,35.89
2024-03-04 21:50:00,35.5,33.33,34.19
2024-03-04 21:50:30,35.51,32.64,35.44
2024-03-04 21:51:00,35.04,33.75,35.11
2024-03-04 21:51:30,34.47,31.99,35.01
2024-03-04 21:52:00,32.72,32.59,35.07
2024-03-04 21:52:30,34.07,32.38,34.8
2024-03-04 21:53:00,34.08,31.72,35.45
2024-03-04 21:53:30,35.37,32.73,33.78
2024-03-04 21:54:00,34.43,33.38,35.45
2024-03-04 21:54:30,33.09,33.29,36.68
2024-03-04 21:55:00,36.17,33.32,36.33
2024-03-04 21:55:30,34.31,33.92,37.88
2024-03-04 21:56:00,32.67,34.79,31.7
2024-03-04 21:56:30,33.97,33.79,36.79
2024-03-04 21:57:00,33.68,34.39,35.56
2024-03-04 21:57:30,33.85,33.79,36.68
2024-03-04 21:58:00,33.71,33.85,33.68
2024-03-04 21:58:30,34.48,,32.92
2024-03-04 21:59:00,34.27,33.37,33.93
2024-03-04 21:59:30,32.57,34.01,35.39
2024-03-04 22:00:00,35.08,34.94,37.2
2024-03-04 22:00:30,35.92,32.77,36.74
2024-03-04 22:01:00,33.11,34.07,37.45
2024-03-04 22:01:30,35.65,34.22,33.84
2024-03-04 22:02:00,35.2,33.94,36.21
2024-03-04 22:02:30,35.35,34.64,37.6
2024-03-04 22:03:00,33.88,32.5,35.96
2024-03-04 22:03:30,32.85,33.19,34.14
2024-03-04 22:04:00,36.28,33.98,33.31
2024-03-04 22:04:30,33.6,34.04,34.46
2024-03-04 22:05:00,34.64,33.21,36.63
2024-03-04 22:05:30,37.24,34.86,37.14
2024-03-04 22:06:00,37.23,33.67,36.29
2024-03-04 22:06:30,33.84,33.52,38.04
2024-03-04 22:07:00,34.24,34.06,37.24
2024-03-04 22:07:30,33.76,32.64,37.94
2024-03-04 22:08:00,35.05,32.78,36.62
2024-03-04 22:08:30,35.16,34.28,35.97
2024-03-04 22:09:00,34.53,35.62,37.35
2024-03-04 22:09:30,34.33,33.49,34.34
2024-03-04 22:10:00,34.61,33.58,35.29
2024-03-04 22:10:30,34.62,33.63,35.6
2024-03-04 22:11:00,35.73,36.6,38.09
2024-03-04 22:11:30,33.55,34.91,36.94
2024-03-04 22:12:00,34.56,33.67,36.09
2024-03-04 22:12:30,34.58,32.08,37.02
2024-03-04 22:13:00,35.63,33.99,34.28
2024-03-04 22:13:30,36.43,35.26,37.24
2024-03-04 22:14:00,35.27,34.1,36.67
2024-03-04 22:14:30,34.47,34.67,35.43
2024-03-04 22:15:00,33.41,32.29,35.94
2024-03-04 22:15:30,35.39,34.99,37.19
2024-03-04 22:16:00,35.64,33.6,36.04
2024-03-04 22:16:30,33.22,34.36,36.02
2024-03-04 22:17:00,33.25,34.45,36.45
2024-03-04 22:17:30,33.86,33.96,38.45
2024-03-04 22:18:00,35.08,34.69,35.8
2024-03-04 22:18:30,34.02,34.76,35.92
2024-03-04 22:19:00,34.16,35.08,37.57
2024-03-04 22:19:30,33.65,34.14,38.14
2024-03-04 22:20:00,36.9,34.17,35.28
2024-03-04 22:20:30,36.06,33.85,36.94
2024-03-04 22:21:00,36.94,34.4,36.17
2024-03-04 22:21:30,34.08,33.68,36.2
2024-03-04 22:22:00,37.04,34.75,36.41
2024-03-04 22:22:30,33.84,35.39,36.21
2024-03-04 22:23:00,36.11,32.36,37.06
2024-03-04 22:23:30,34.77,34.22,37.54
2024-03-04 22:24:00,33.36,33.44,33.51
2024-03-04 22:24:30,34.81,33.27,37.07
2024-03-04 22:25:00,36.07,35.23,36.88
2024-03-04 22:25:30,35.55,36.06,34.86
2024-03-04 22:26:00,36.4,32.8,38.14
2024-03-04 22:26:30,37.61,33.56,36.66
2024-03-04 22:27:00,37.25,34.24,36.33
2024-03-04 22:27:30,36.15,34.85,37.67
2024-03-04 22:28:00,37.33,35.87,35.12
2024-03-04 22:28:30,36.21,34.68,35.63
2024-03-04 22:29:00,36.7,32.8,34.31
2024-03-04 22:29:30,35.43,33.81,
2024-03-04 22:30:00,34.9,34.57,33.23
2024-03-04 22:30:30,35.75,33.88,35.75
2024-03-04 22:31:00,35.21,33.68,36.23
2024-03-04 22:31:30,36.02,33.57,35.74
2024-03-04 22:32:00,35.01,35.41,39.24
2024-03-04 22:32:30,37.09,,36.21
2024-03-04 22:33:00,36.49,35.72,36.25
2024-03-04 22:33:30,35.46,34.06,37.47
2024-03-04 22:34:00,35.23,35.51,34.69
2024-03-04 22:34:30,36.94,34.82,36.39
2024-03-04 22:35:00,35.8,33.48,37.62
2024-03-04 22:35:30,36.23,34.36,36.52
2024-03-04 22:36:00,34.29,37.26,36.83
2024-03-04 22:36:30,35.62,32.49,36.47
2024-03-04 22:37:00,34.94,36.27,34.57
2024-03-04 22:37:30,33.4,33.58,36.26
2024-03-04 22:38:00,34.74,35.03,35.72
2024-03-04 22:38:30,36.76,33.53,36.56
2024-03-04 22:39:00,36.51,35.41,35.21
2024-03-04 22:39:30,36.58,36.19,36.39
2024-03-04 22:40:00,34.43,31.97,
2024-03-04 22:40:30,33.53,35.0,37.47
2024-03-04 22:41:00,38.42,33.93,34.49
2024-03-04 22:41:30,35.17,34.88,37.55
2024-03-04 22:42:00,37.75,33.85,36.86
2024-03-04 22:42:30,36.32,33.28,37.08
2024-03-04 22:43:00,35.81,35.8,38.64
2024-03-04 22:43:30,35.97,35.0,33.89
2024-03-04 22:44:00,37.15,35.2,37.9
2024-03-04 22:44:30,35.34,35.17,35.28
2024-03-04 22:45:00,36.04,35.27,35.58
2024-03-04 22:45:30,35.22,34.77,38.32
2024-03-04 22:46:00,35.18,35.28,35.26
2024-03-04 22:46:30,37.13,35.27,36.39
2024-03-04 22:47:00,36.77,36.37,36.95
2024-03-04 22:47:30,35.61,35.33,36.88
2024-03-04 22:48:00,36.51,34.92,38.15
2024-03-04 22:48:30,38.57,34.65,35.75
2024-03-04 22:49:00,36.28,33.45,36.21
2024-03-04 22:49:30,37.73,34.12,37.66
2024-03-04 22:50:00,36.23,,35.99
2024-03-04 22:50:30,38.87,36.58,36.34
2024-03-04 22:51:00,37.46,35.33,37.25
2024-03-04 22:51:30,38.41,35.81,39.06
2024-03-04 22:52:00,35.12,36.55,35.92
2024-03-04 22:52:30,36.48,36.08,37.34
2024-03-04 22:53:00,38.19,35.51,35.12
2024-03-04 22:53:30,36.78,37.12,37.39
2024-03-04 22:54:00,33.74,36.88,38.7
2024-03-04 22:54:30,35.25,34.85,37.77
2024-03-04 22:55:00,34.73,34.21,37.32
2024-03-04 22:55:30,36.4,33.77,40.51
2024-03-04 22:56:00,37.83,36.38,36.59
2024-03-04 22:56:30,35.7,35.5,39.1
2024-03-04 22:57:00,37.09,35.82,38.73
2024-03-04 22:57:30,36.59,35.2,
2024-03-04 22:58:00,39.17,35.25,36.6
2024-03-04 22:58:30,,35.39,35.87
2024-03-04 22:59:00,36.81,36.19,37.52
2024-03-04 22:59:30,37.21,36.21,37.79
2024-03-04 23:00:00,34.51,35.41,35.48
2024-03-04 23:00:30,36.98,36.82,38.0
2024-03-04 23:01:00,36.74,34.73,37.1
2024-03-04 23:01:30,37.36,35.57,36.89
2024-03-04 23:02:00,36.06,37.53,38.42
2024-03-04 23:02:30,37.76,36.24,38.1
2024-03-04 23:03:00,36.53,35.84,40.48
2024-03-04 23:03:30,39.31,35.56,36.62
2024-03-04 23:04:00,37.88,34.94,38.98
2024-03-04 23:04:30,36.01,35.45,37.57
2024-03-04 23:05:00,38.22,35.56,
2024-03-04 23:05:30,38.51,36.88,37.77
2024-03-04 23:06:00,36.39,34.8,37.82
2024-03-04 23:06:30,35.43,36.29,39.93
2024-03-04 23:07:00,36.15,36.27,39.26
2024-03-04 23:07:30,35.43,35.35,36.5
2024-03-04 23:08:00,36.66,38.14,40.2
2024-03-04 23:08:30,38.42,35.48,38.16
2024-03-04 23:09:00,35.27,36.22,38.15
2024-03-04 23:09:30,36.82,36.56,36.1
2024-03-04 23:10:00,37.91,35.71,38.02
2024-03-04 23:10:30,38.74,36.01,37.9
2024-03-04 23:11:00,38.79,35.62,39.87
2024-03-04 23:11:30,37.73,35.53,37.97
2024-03-04 23:12:00,37.25,36.27,37.72
2024-03-04 23:12:30,37.31,35.62,40.07
2024-03-04 23:13:00,39.22,36.06,37.74
2024-03-04 23:13:30,37.75,35.9,37.68
2024-03-04 23:14:00,39.16,36.16,39.09
2024-03-04 23:14:30,37.33,36.47,37.29
2024-03-04 23:15:00,38.17,36.71,38.04
2024-03-04 23:15:30,37.09,36.4,36.63
2024-03-04 23:16:00,37.04,37.18,39.57
2024-03-04 23:16:30,38.49,35.91,36.72
2024-03-04 23:17:00,37.44,35.25,36.18
2024-03-04 23:17:30,39.41,34.6,40.05
2024-03-04 23:18:00,37.58,36.96,38.22
2024-03-04 23:18:30,38.54,35.65,35.62
2024-03-04 23:19:00,35.49,36.03,37.81
2024-03-04 23:19:30,38.73,35.13,36.13
2024-03-04 23:20:00,38.77,34.84,38.62
2024-03-04 23:20:30,36.61,35.87,34.47
2024-03-04 23:21:00,37.33,36.44,38.25
2024-03-04 23:21:30,39.76,37.99,37.78
2024-03-04 23:22:00,39.49,37.0,35.97
2024-03-04 23:22:30,38.32,34.6,38.8
2024-03-04 23:23:00,40.31,36.17,38.06
2024-03-04 23:23:30,38.42,,38.46
2024-03-04 23:24:00,37.96,38.06,38.74
2024-03-04 23:24:30,38.17,36.84,36.86
2024-03-04 23:25:00,37.9,35.74,35.94
2024-03-04 23:25:30,37.26,37.09,39.71
2024-03-04 23:26:00,38.75,37.15,
2024-03-04 23:26:30,37.85,37.57,39.16
2024-03-04 23:27:00,36.34,34.66,38.45
2024-03-04 23:27:30,38.41,36.17,40.59
2024-03-04 23:28:00,37.23,37.05,38.45
2024-03-04 23:28:30,37.69,36.73,40.67
2024-03-04 23:29:00,38.35,38.26,37.7
2024-03-04 23:29:30,38.11,37.67,40.96
2024-03-04 23:30:00,37.47,37.61,38.56
2024-03-04 23:30:30,37.32,36.96,38.46
2024-03-04 23:31:00,40.62,35.57,38.25
2024-03-04 23:31:30,39.14,36.02,40.35
2024-03-04 23:32:00,39.9,37.24,41.91
2024-03-04 23:32:30,38.32,36.76,36.7
2024-03-04 23:33:00,39.08,37.03,39.43
2024-03-04 23:33:30,38.18,38.02,38.62
2024-03-04 23:34:00,36.79,38.14,38.87
2024-03-04 23:34:30,37.71,37.17,38.19
2024-03-04 23:35:00,37.97,37.79,35.58
2024-03-04 23:35:30,41.88,37.64,38.01
2024-03-04 23:36:00,,37.93,39.74
2024-03-04 23:36:30,38.03,34.89,37.9
2024-03-04 23:37:00,39.56,35.78,40.2
2024-03-04 23:37:30,36.91,36.6,39.03
2024-03-04 23:38:00,37.94,36.58,39.85
2024-03-04 23:38:30,39.99,35.18,37.29
2024-03-04 23:39:00,37.43,35.53,38.75
2024-03-04 23:39:30,37.93,38.37,38.62
2024-03-04 23:40:00,38.22,36.34,40.23
2024-03-04 23:40:30,37.74,37.98,39.21
2024-03-04 23:41:00,39.29,36.78,37.06
2024-03-04 23:41:30,37.13,37.89,36.58
2024-03-04 23:42:00,40.36,36.02,38.65
2024-03-04 23:42:30,37.8,37.74,37.44
2024-03-04 23:43:00,37.4,36.6,43.15
2024-03-04 23:43:30,38.84,37.16,38.57
2024-03-04 23:44:00,36.81,36.09,38.52
2024-03-04 23:44:30,40.12,38.37,38.19
2024-03-04 23:45:00,38.02,38.34,
2024-03-04 23:45:30,37.02,36.84,37.41
2024-03-04 23:46:00,38.76,36.45,40.92
2024-03-04 23:46:30,39.82,38.38,39.43
2024-03-04 23:47:00,37.01,36.87,40.09
2024-03-04 23:47:30,39.77,37.84,41.75
2024-03-04 23:48:00,37.37,38.61,37.84
2024-03-04 23:48:30,37.14,37.09,40.02
2024-03-04 23:49:00,38.24,36.96,38.18
2024-03-04 23:49:30,38.94,37.87,38.93
2024-03-04 23:50:00,38.27,38.58,38.6
2024-03-04 23:50:30,39.77,37.75,39.68
2024-03-04 23:51:00,38.16,38.34,39.81
2024-03-04 23:51:30,37.57,38.93,39.43
2024-03-04 23:52:00,38.81,39.12,39.56
2024-03-04 23:52:30,37.63,38.19,38.82
2024-03-04 23:53:00,39.12,39.29,41.72
2024-03-04 23:53:30,37.89,36.14,39.18
2024-03-04 23:54:00,38.03,39.73,40.27
2024-03-04 23:54:30,38.9,38.99,40.65
2024-03-04 23:55:00,38.33,38.94,42.87
2024-03-04 23:55:30,39.15,37.36,37.81
2024-03-04 23:56:00,38.67,38.59,41.13
2024-03-04 23:56:30,38.48,37.04,38.9
2024-03-04 23:57:00,40.88,38.2,38.96
2024-03-04 23:57:30,42.31,39.41,38.91
2024-03-04 23:58:00,40.28,39.03,40.54
2024-03-04 23:58:30,38.98,37.42,39.94
2024-03-04 23:59:00,38.85,38.45,40.88
2024-03-04 23:59:30,37.54,36.68,
2024-03-05 00:00:00,39.24,37.25,40.46
2024-03-05 00:00:30,38.82,38.64,41.52
2024-03-05 00:01:00,37.07,38.17,41.14
2024-03-05 00:01:30,40.57,38.88,39.92
2024-03-05 00:02:00,39.61,38.32,38.91
2024-03-05 00:02:30,38.64,37.96,38.86
2024-03-05 00:03:00,,37.81,41.46
2024-03-05 00:03:30,39.84,36.54,
2024-03-05 00:04:00,40.64,38.08,40.47
2024-03-05 00:04:30,37.97,38.56,38.89
2024-03-05 00:05:00,37.9,40.16,39.13
2024-03-05 00:05:30,38.62,37.53,40.18
2024-03-05 00:06:00,41.57,40.73,42.09
2024-03-05 00:06:30,38.86,37.9,40.44
2024-03-05 00:07:00,38.8,38.96,41.28
2024-03-05 00:07:30,40.08,37.15,40.3
2024-03-05 00:08:00,38.85,38.71,42.2
2024-03-05 00:08:30,40.32,37.24,40.23
2024-03-05 00:09:00,39.44,39.24,39.68
2024-03-05 00:09:30,38.24,39.5,39.61
2024-03-05 00:10:00,40.91,,41.18
2024-03-05 00:10:30,40.21,39.5,41.3
2024-03-05 00:11:00,39.15,38.07,41.69
2024-03-05 00:11:30,40.28,40.2,41.57
2024-03-05 00:12:00,41.2,37.98,39.36
2024-03-05 00:12:30,39.72,39.14,39.32
2024-03-05 00:13:00,40.98,39.38,40.08
2024-03-05 00:13:30,40.4,38.5,
2024-03-05 00:14:00,,39.45,39.43
2024-03-05 00:14:30,41.24,38.45,42.21
2024-03-05 00:15:00,39.59,38.56,41.01
2024-03-05 00:15:30,40.42,38.65,39.8
2024-03-05 00:16:00,41.11,,39.97
2024-03-05 00:16:30,42.4,38.17,41.84
2024-03-05 00:17:00,39.87,38.18,43.24
2024-03-05 00:17:30,39.6,38.84,42.79
2024-03-05 00:18:00,40.62,38.39,41.18
2024-03-05 00:18:30,39.3,40.35,40.56
2024-03-05 00:19:00,39.15,40.25,41.29
2024-03-05 00:19:30,38.82,40.55,39.24
2024-03-05 00:20:00,41.06,38.45,40.52
2024-03-05 00:20:30,41.83,38.78,43.59
2024-03-05 00:21:00,41.86,39.38,42.72
2024-03-05 00:21:30,40.08,37.42,38.74
2024-03-05 00:22:00,40.74,37.05,41.91
2024-03-05 00:22:30,39.1,,40.62
2024-03-05 00:23:00,38.7,39.11,40.98
2024-03-05 00:23:30,39.33,39.09,41.43
2024-03-05 00:24:00,41.31,40.04,40.56
2024-03-05 00:24:30,40.76,37.5,40.57
2024-03-05 00:25:00,41.17,40.46,43.12
2024-03-05 00:25:30,41.55,39.14,42.0
2024-03-05 00:26:00,41.29,40.37,40.41
2024-03-05 00:26:30,40.44,40.01,41.55
2024-03-05 00:27:00,39.75,41.25,42.75
2024-03-05 00:27:30,42.9,38.98,42.5
2024-03-05 00:28:00,39.79,38.22,41.11
2024-03-05 00:28:30,40.14,40.4,41.59
2024-03-05 00:29:00,40.45,39.97,41.65
2024-03-05 00:29:30,42.04,39.75,39.9
2024-03-05 00:30:00,41.01,38.12,39.83
2024-03-05 00:30:30,39.82,37.94,40.05
2024-03-05 00:31:00,41.66,,40.89
2024-03-05 00:31:30,40.74,40.31,41.49
2024-03-05 00:32:00,42.42,40.47,42.08
2024-03-05 00:32:30,41.35,39.06,41.96
